speed_limit,light_conditions,weather_conditions,road_surface_conditions,road_type,urban_or_rural_id,number_of_vehicles,number_of_casualties,day_of_week,junction_detail,junction_control,pedestrian_crossing,first_road_class,special_conditions_at_site,carriageway_hazards,collision_severity
60.0,1.0,1.0,1.0,6,2.0,3,1,5,18.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,2.4917040268758464,1.0,1.0,1,2.0,1,1,1,0.0,4.0,0.0,3,0.0,0.0,Fatal
22.359019660899662,3.2922941017301013,1.0,1.0,6,1.0,2,1,5,13.0,4.0,13.764098033910035,5,4.0,13.0,Fatal
60.0,1.0,1.0,1.0,2,2.0,2,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,4.837263125830864,1.0,1.5813684370845678,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.1068852782841248,6,1.0,1,1,1,13.0,4.0,13.893114721715875,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,4,16.0,2.0,14.135895233566533,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7512117560841671,2,1,1,19.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,3,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7051450081146116,3,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.4424685131707538,1.4424685131707538,6,1.0,1,1,3,18.0,4.0,15.0,4,0.0,0.0,Fatal
30.0,5.261668105382433,1.0,1.6308340526912164,6,2.0,1,1,3,13.0,4.0,17.0,4,0.0,0.0,Fatal
60.0,5.582395548204475,1.0,1.0,6,2.0,1,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.828102094972033,1,1,6,13.0,4.0,0.0,5,0.0,0.0,Fatal
70.0,6.0,1.0,1.0,3,2.0,1,1,2,0.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,4.0,1.0,1.0,6,1.0,3,3,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,2,1.0,2,1,3,16.718122290296755,4.0,13.239374096765584,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,2.0,1,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,6.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,6.0,1.0,1.0,6,2.0,3,2,3,16.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.080081997867996,1.080081997867996,3,1.0,1,1,1,15.759754006396012,2.0,15.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.8762866872084625,2,1,1,16.0,4.0,0.0,6,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,2.0,1,1,1,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.9161378784066747,1.9161378784066747,6,1.0,3,2,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,1.0358338189430858,1,1,5,0.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,2.692806953320858,1.0,1.0,3,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,1.3727356496091785,1.0,1.0,3,2.0,1,1,2,0.0,3.751509566927214,0.0,3,0.0,0.0,Fatal
40.0,2.5391884880483175,1.0,1.486937170650561,6,2.0,2,1,6,18.48693717065056,4.0,0.0,5,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,3,1.0,2,1,6,14.94748941519497,2.0,15.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,5,1.0,1,1,4,16.0,2.0,15.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,2,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,6,16.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,2,2,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,4.0,1.0,1.0,6,2.0,2,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,5.375597913958588,1.0,2.0,6,1.687798956979294,1,1,3,13.0,4.0,17.0,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,2,5,0.0,4.0,13.330660603736375,6,0.0,0.0,Fatal
20.0,4.0,2.0,2.0,6,1.470195272752616,1,1,2,17.58941418174215,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,4,2,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,3.8708591448875014,1.9569530482958337,6,2.0,2,1,3,19.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,2.3942927060581907,1.4647642353527304,1.4647642353527304,6,1.4647642353527304,2,4,6,0.0,4.0,0.0,6,0.0,0.0,Fatal
70.0,1.1981900221453587,1.0,1.0,6,1.0660633407151194,5,3,2,0.0,3.867873318569761,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,2,0.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,2,1.0,1,1,3,16.0,4.0,13.784870197766253,3,0.0,0.0,Fatal
20.0,1.4991767816671961,1.0,1.0,6,1.0,1,1,7,16.499176781667195,4.0,0.0,6,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,2,1.0,1,1,3,16.0,4.0,13.9305673109968,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.0,2,5,6,0.0,4.0,0.0,5,0.0,0.0,Fatal
70.0,2.7742942420045833,1.0,1.0,3,2.0,2,3,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,2.1935422203762904,1.0,1.0,6,1.0,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,3,1.012480251862439,1,1,1,15.962559244412684,2.0,14.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,16.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,5,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.681088824779444,4.0,2.0,6,1.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,2,2,13.0,4.0,0.0,5,0.0,0.0,Fatal
20.0,4.0,1.0,1.0,6,1.0,1,1,1,19.0,4.0,13.0,3,0.0,0.0,Fatal
70.0,1.0,1.8149184267432859,2.0,3,2.0,2,1,4,0.0,4.0,0.0,1,3.2596737069731434,13.740326293026857,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,3,0.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,4,0.0,4.0,13.663485476392363,6,0.0,0.0,Fatal
70.0,1.7214601918712578,1.0,1.0,3,2.0,2,3,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,6,13.0,2.0,14.960613575453012,4,0.0,0.0,Fatal
70.0,4.327469522337143,1.6549390446742853,1.6549390446742853,3,2.0,1,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,2.617080454139316,1.5390268180464388,6,2.0,2,1,3,19.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,2,1,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,3,1.3173763117389767,2,1,4,0.0,2.6347526234779535,0.0,1,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,7,16.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,8.0,3.5813319325208592,6,1.0,1,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,6.0,1.0,1.639410638190666,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,4.0,4.372747352550741,1.4818210503643916,4,1.0,1,1,4,0.0,4.0,13.518178949635608,4,0.0,0.0,Fatal
50.0,1.9999550485863269,1.0,1.1999910097172655,3,1.1999910097172655,1,1,6,13.0,4.0,0.0,3,0.0,17.199991009717266,Fatal
30.0,1.0,1.0,1.7265281748850985,6,1.7265281748850985,1,1,6,19.0,2.546943650229803,15.0,4,0.0,0.0,Fatal
60.0,1.0,1.0,1.3532151168187523,6,2.0,1,1,3,13.0,4.0,17.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,1,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,2.0,2.0,6,1.4560760803104418,1,1,2,13.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,1.09122872175144,1.0,1.0,6,1.0,2,1,3,16.0,2.0,15.0,3,0.0,0.0,Fatal
40.0,1.0,1.0,1.694945538928446,6,1.694945538928446,3,3,2,13.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,1.0883238435346723,1,1,4,0.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,6.0,1.725747906051181,1.725747906051181,6,2.0,2,2,3,16.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,6,17.735619103256045,4.0,0.0,3,0.0,0.0,Fatal
50.0,4.0,1.0016146120213643,1.0016146120213643,3,1.0016146120213643,1,1,2,13.004843836064094,3.9967707759572715,16.996770775957273,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,2,13.0,3.500752761080067,0.0,3,4.833584253693355,19.668674029546843,Fatal
20.0,2.5741649106293654,1.0,1.0,6,1.0,1,1,2,13.0,2.9505567262470898,14.0,6,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,6.03374422590323,2.0,2.0,6,2.0,1,1,6,18.96625577409677,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.7206894465250104,6,1.0,1,1,2,16.0,2.558621106949979,14.72068944652501,3,0.0,0.0,Fatal
20.0,4.0,1.0,1.4860667508297425,6,1.0,1,1,1,19.0,4.0,13.324044500553162,5,0.0,0.0,Fatal
30.0,5.281580243840649,9.0,1.5728065853864504,6,1.0,1,1,3,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.521673891845217,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.921581017050314,1,1,6,13.0,4.0,0.0,4,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,3,5,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.4179101866904849,6,2.0,2,3,4,16.0,4.0,0.0,4,0.0,0.0,Fatal
60.0,1.0,4.811249484879644,1.8112494848796437,6,2.0,2,1,1,16.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0428805196956126,1,1,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.3558507028283586,2.0,6,1.0,1,1,5,13.0,4.0,12.711701405656717,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,3,1.0,1,1,6,13.0,2.526072925594397,14.736963537202802,3,0.0,0.0,Fatal
50.0,6.0,1.0,1.0886779671388054,6,2.0,1,1,3,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,4,16.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.0,1.9160629494283945,1.9160629494283945,6,1.0,4,1,3,16.167874101143212,2.167874101143211,0.0,3,0.0,0.0,Fatal
50.0,4.645216706326966,1.3226083531634831,1.3226083531634831,1,2.0,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,7,18.0,4.0,0.0,4,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,4,18.902874068661436,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.1707537195453122,6,1.0,2,1,6,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.222455645734241,6,1.0,2,1,7,13.0,2.444911291468482,14.777544354265759,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,2,7,13.0,2.0,15.0,4,0.0,0.0,Fatal
40.0,1.0,3.6778788890651,2.0,3,1.0,2,3,6,15.008409166798826,2.0,15.0,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.0,3,2.0,2,3,5,13.0,2.9217291319255745,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,16.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,4.0,1.8562464683423203,6,1.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,7,13.0,2.3858405321235225,14.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,2,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,13.0,4.0,13.336019088488472,5,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,3,16.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,7,18.6304397497402,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,6,15.31825816953824,4.0,0.0,3,0.0,0.0,Fatal
40.0,1.0,1.3776711413364977,1.3776711413364977,6,2.0,2,1,6,16.0,3.3776711413364975,0.0,3,0.0,0.0,Fatal
30.0,4.562960360902576,2.0,2.0,6,1.0,2,2,5,18.437039639097424,4.0,0.0,6,0.0,0.0,Fatal
40.0,1.0,2.4496167736030774,1.3624041934007693,3,1.0,1,2,7,16.63759580659923,2.0,14.362404193400769,3,0.0,0.0,Fatal
70.0,1.0,1.0,1.7508999686556246,3,1.2491000313443754,1,2,1,3.2383004074768804,2.498200062688751,16.249100031344376,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,7,18.0,4.0,0.0,4,0.0,0.0,Fatal
40.0,1.0,1.0,1.9872861270471773,6,1.0127138729528227,1,1,3,13.0,2.0,14.0,3,0.0,0.0,Fatal
20.0,1.0,2.7575734262570766,1.8787867131285383,3,1.0,1,1,4,13.0,4.0,12.12121328687146,3,0.0,0.0,Fatal
70.0,5.5235320588594226,4.047064117718845,4.047064117718845,3,2.0,1,1,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,5,13.0,3.5053611729007157,14.0,3,0.0,0.0,Fatal
21.25542516787857,1.0,1.0,1.0,6,1.0,1,1,2,13.0,4.0,0.0,5,4.0,13.0,Fatal
30.0,4.916951892421412,1.0,1.0830481075785872,6,1.0,1,1,6,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,2.1201069329776066,1.0,1.2240213865955214,6,2.0,1,1,5,13.0,4.0,17.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,1,16.882032834598864,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.6435982117897843,6,1.0,1,1,6,16.0,2.0,15.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.0,1,1,6,0.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7613802987346463,2,1,2,19.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,1,18.207140519410146,4.0,0.0,3,0.0,0.0,Fatal
30.0,6.187482265373924,1.8125177346260757,1.8125177346260757,6,1.8125177346260757,1,1,1,13.0,4.0,0.0,5,0.0,0.0,Fatal
50.0,4.477234675195465,1.0,1.477234675195465,3,1.477234675195465,1,1,3,14.431704025586395,3.04553064960907,16.04553064960907,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7010765854884418,1,1,6,13.0,4.0,0.0,6,0.0,0.0,Fatal
40.0,4.0,1.0,1.7094407017739544,3,1.0,1,1,7,15.128322105321864,4.0,14.871677894678136,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.9000035611073507,3,1.0,1,1,6,16.0,3.8000071222147014,14.09999643889265,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,2,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,4,16.43871257925802,3.438712579258019,0.0,3,0.0,0.0,Fatal
30.0,4.0,3.820979641632454,1.0,6,1.0,1,1,4,18.05967345278918,4.0,0.0,5,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,3,19.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,4.091449380958196,1.0914493809581967,5,1.0,1,1,6,16.0,2.0,16.817101238083605,3,0.0,0.0,Fatal
20.0,1.0,1.2561367336095124,2.0,6,1.0,1,1,3,13.0,2.0,15.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,1,13.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,4,13.0,4.0,14.626323398723923,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,2,2,13.0,4.0,0.0,5,0.0,0.0,Fatal
70.0,1.0,4.957155091320938,1.9892887728302344,3,2.0,2,1,7,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,2,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,3.366874948329075,1.0,1.7889583161096916,6,2.0,1,1,3,13.0,2.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0237026346506122,1,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.5266860997970204,1,2,1,16.0,3.053372199594041,0.0,5,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,1,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.411242592278566,1.0,1.4112425922785663,6,1.0,1,1,3,14.2337277768357,2.0,13.588757407721435,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,2,1.0,4,3,1,13.0,2.0,13.254765036556233,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.0,4,1.0,1,1,6,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.6240144607447204,6,2.0,1,1,2,13.0,4.0,17.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.5738939934219012,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.1660071056361998,2.0,1,1.0,1,2,7,0.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,2,4,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,6,16.0,2.0,12.0,3,0.0,0.0,Fatal
30.0,2.2990022945023973,1.0,1.4330007648341323,6,1.0,1,1,2,0.0,4.0,13.133998470331735,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7689087021413958,1,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.6280384412401387,6,1.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0004446343645692,3,1.0,2,1,3,13.0,2.0,15.0,3,0.0,0.0,Fatal
60.0,5.879499169541222,1.0,1.0,6,2.0,1,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,3.1968106564995087,1.0,2.0,6,1.0,2,3,6,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,5,13.0,4.0,13.0,5,0.0,0.0,Fatal
30.0,1.0,1.7833498870934674,1.7833498870934674,6,1.0,1,1,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,1,1.0,1,1,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
70.0,6.0,1.0,1.4453764747234017,4,2.0,1,2,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.182488385072419,1,1,4,19.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.957556383573098,1.0,1.0,3,1.6808145388089675,1,1,2,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.510168628451492,1.0,1.0,1,1.0,1,1,6,0.0,4.0,0.0,5,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.0,1,1,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,5,1.0,1,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,2,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
40.0,4.0,1.4483879525907546,1.4483879525907546,6,2.0,2,1,2,17.654836142227737,2.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,4,16.0,2.0,14.16296824221698,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,1,1,2,18.03521420354267,4.0,0.0,5,0.0,0.0,Fatal
70.0,1.0,3.4473067534752486,1.0,4,2.0,1,1,1,0.0,4.0,0.0,2,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,1,1,7,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.209621733652161,6,1.0,1,1,7,17.419243467304323,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,2,1,1,18.26079068280648,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,5.353428115337111,2.0,6,2.0,1,1,6,18.882190628220965,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.2967487766089822,6,1.7032512233910178,1,1,5,16.0,4.0,13.296748776608982,3,0.0,0.0,Fatal
60.0,6.0,1.0,1.0,6,2.0,1,1,4,16.0,4.0,0.0,5,0.0,0.0,Fatal
50.0,6.0,1.0,1.3595256138634255,6,2.0,1,1,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.8030154715376254,6,1.0,2,1,6,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,2,2,5,13.0,2.0,0.0,3,0.0,0.0,Fatal
50.0,6.0,1.0,2.0,6,2.0,1,1,3,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,3,19.0,4.0,0.0,4,0.0,0.0,Fatal
60.0,1.0,3.1115525425883432,1.527888135647086,6,2.0,2,1,1,16.0,4.0,0.0,6,0.0,0.0,Fatal
20.0,4.600662443592997,1.3993375564070034,2.0,6,1.0,1,1,6,16.0,2.0,15.0,4,0.0,0.0,Fatal
30.0,1.8776035984939439,1.0,1.0,6,1.0,2,3,6,13.0,4.0,13.292534532831315,6,2.829861868674741,14.462672664156575,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,6,13.0,2.0,14.741143778541351,4,0.0,0.0,Fatal
20.0,2.9516904862122493,5.0,2.0,6,1.0,1,1,5,13.0,4.0,13.487922621553063,4,0.0,0.0,Fatal
60.0,1.0,1.0,1.0,6,2.0,4,1,3,18.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,1,7,16.0,2.0,14.143610243227622,3,0.0,0.0,Fatal
60.0,4.583670383088844,1.0,1.0,6,2.0,2,1,1,13.0,4.0,0.0,3,0.0,0.0,Fatal
40.0,4.0,1.213452632488854,1.213452632488854,3,1.0,1,1,1,13.0,2.0,14.573094735022293,3,0.0,0.0,Fatal
40.0,1.0,1.0,2.0,6,2.0,2,2,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
20.0,1.0,1.0,1.0,6,1.4120598206632935,1,1,2,17.175880358673414,4.0,0.0,5,0.0,0.0,Fatal
40.0,1.0,1.323947359872867,1.323947359872867,6,1.0,3,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
50.0,2.0733720694767817,1.0,1.0,2,2.0,1,1,3,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,4.0,1.5304622445228735,6,1.0,2,1,4,16.939075510954254,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.4184141084388582,1.4184141084388582,3,1.0,1,1,1,13.0,3.1631717831222836,15.0,3,0.0,0.0,Fatal
40.0,4.0,1.7063239893496156,1.7063239893496156,6,2.0,2,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,2,1,5,13.0,2.0,14.307286302361021,3,0.0,0.0,Fatal
60.0,5.9467430776937595,1.0,1.0,6,2.0,2,2,4,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.7096316636372102,2,1,1,13.0,4.0,0.0,6,0.0,0.0,Fatal
60.0,1.0,4.111964821135411,1.7779912052838527,6,2.0,2,1,1,16.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,1.0,1,1,5,19.0,2.839644729430584,0.0,3,0.0,0.0,Fatal
40.0,4.0,1.0,1.0,6,2.0,2,2,5,13.0,4.0,0.0,3,0.0,0.0,Fatal
60.0,1.0,1.8810296110252018,1.8810296110252018,6,2.0,2,2,1,18.881029611025202,4.0,0.0,3,0.0,16.881029611025202,Fatal
50.0,1.0,1.0,1.0,6,2.0,2,1,4,19.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,1.0,8.0,1.9506264383577816,6,2.0,1,1,6,17.901252876715564,4.0,0.0,5,0.0,0.0,Fatal
60.0,6.0,1.0,1.0,6,2.0,1,2,1,13.0,4.0,0.0,5,0.0,0.0,Fatal
30.0,4.0,1.0,1.6782683734724322,6,1.0,1,1,2,13.965194879582704,4.0,13.0,6,0.0,0.0,Fatal
40.0,4.0,1.0,1.0,1,2.0,1,1,6,0.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,4.0,1.1812816285996495,6,1.0,2,2,4,13.0,4.0,0.0,4,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,1,2,1,13.237096889970363,4.0,14.920967703343212,6,0.0,0.0,Fatal
30.0,1.0,2.0,2.0,6,1.0,3,1,4,13.0,4.0,0.0,3,0.0,0.0,Fatal
30.0,4.0,1.9915909818152022,1.9915909818152022,6,1.0,1,1,5,13.0,4.0,14.0,3,0.0,0.0,Fatal
30.0,1.0,1.0,1.0,6,2.0,1,1,5,13.0,4.0,0.0,6,0.0,0.0,Fatal
30.0,4.0,1.0,1.0,6,1.0,2,1,6,18.005932929907818,4.0,0.0,3,0.0,0.0,Fatal
